Processed Title,Release Date,Production Budget ($),Domestic Gross ($),Worldwide Gross ($),Domestic ROI (%),Worldwide ROI (%),Success
Eternal-Sunshine-of-the-Spotless-Mind,"Mar 19, 2004",20000000,34366518.0,72570762.0,71.83259,262.85381,1
Babel,"Oct 27, 2006",20000000,34302837.0,132121212.0,71.514185,560.60606,1
She's-Out-of-My-League,"Mar 12, 2010",20000000,32010860.0,48680977.0,60.0543,143.404885,1
Milk,"Nov 26, 2008",20000000,31841299.0,57293371.0,59.206495,186.466855,1
"Debt,-The","Aug 31, 2011",20000000,31177548.0,46604054.0,55.88774,133.02026999999998,1
Ghost-Ship,"Oct 25, 2002",20000000,30113491.0,68349884.0,50.567454999999995,241.74942000000001,1
Wild-Things,"Mar 20, 1998",20000000,29795299.0,55576699.0,48.976495,177.88349499999998,1
High-Fidelity,"Mar 31, 2000",20000000,27277055.0,47881663.0,36.385275,139.408315,1
From-Dusk-Till-Dawn,"Jan 19, 1996",20000000,25728961.0,25732986.0,28.644804999999998,28.66493,0
Monte-Carlo,"Jul 1, 2011",20000000,23186769.0,39686769.0,15.933845000000002,98.43384499999999,0
Psycho,"Dec 4, 1998",20000000,21541218.0,37226218.0,7.70609,86.13109,0
Into-the-Wild,"Sep 21, 2007",20000000,18354356.0,56822960.0,-8.22822,184.1148,1
A-Most-Violent-Year,"Dec 31, 2014",20000000,5749134.0,8846875.0,-71.25433000000001,-55.765625,0
A-Scanner-Darkly,"Jul 7, 2006",20000000,5501616.0,7405084.0,-72.49192,-62.97458,0
Alone-in-the-Dark,"Jan 28, 2005",20000000,5178569.0,10588079.0,-74.107155,-47.059605,0
"Brothers-Bloom,-The","May 15, 2009",20000000,3531756.0,5531756.0,-82.34121999999999,-72.34121999999999,0
"Synecdoche,-New-York","Oct 24, 2008",20000000,3083538.0,4383538.0,-84.58230999999999,-78.08230999999999,0
Dances-with-Wolves,"Nov 9, 1990",19000000,184208842.0,424200000.0,869.5202210526315,2132.6315789473683,1
Bad-Teacher,"Jun 24, 2011",19000000,100292856.0,215448997.0,427.85713684210526,1033.9420894736843,1
"Shining,-The","May 23, 1980",19000000,44017374.0,44728227.0,131.67038947368422,135.41172105263158,1
Adaptation,"Dec 6, 2002",18500000,22498520.0,32531759.0,21.613621621621622,75.84734594594595,0
"Invention-of-Lying,-The","Oct 2, 2009",18500000,18451251.0,32679264.0,-0.2635081081081081,76.64467027027027,0
Fear-and-Loathing-in-Las-Vegas,"May 22, 1998",18500000,10680275.0,13711903.0,-42.26878378378378,-25.881605405405413,0
"Mask,-The","Jul 29, 1994",18000000,119920129.0,351620129.0,566.2229388888887,1853.4451611111112,1
Legally-Blonde,"Jul 13, 2001",18000000,96493426.0,141809235.0,436.07458888888885,687.8290833333333,1
Bad-Santa,"Nov 26, 2003",18000000,60060328.0,77147031.0,233.6684888888889,328.59461666666664,1
Predator,"Jun 12, 1987",18000000,59735548.0,98267558.0,231.8641555555556,445.93087777777777,1
Amadeus,"Sep 19, 1984",18000000,51973029.0,51973029.0,188.73905,188.73905,1
Prom-Night,"Apr 11, 2008",18000000,43869350.0,57193655.0,143.7186111111111,217.74252777777775,1
Peggy-Sue-Got-Married,"Oct 10, 1986",18000000,41382841.0,41382841.0,129.90467222222222,129.90467222222222,1
Observe-and-Report,"Apr 10, 2009",18000000,24007324.0,27148898.0,33.374022222222216,50.827211111111104,0
Raging-Bull,"Nov 14, 1980",18000000,23380203.0,23380203.0,29.89001666666667,29.89001666666667,0
127-Hours,"Nov 5, 2010",18000000,18335230.0,60217171.0,1.8623888888888889,234.53983888888888,1
Youth-in-Revolt,"Jan 8, 2010",18000000,15285588.0,19685588.0,-15.080066666666667,9.364377777777776,0
"Ice-Storm,-The","Sep 26, 1997",18000000,8038061.0,16011975.0,-55.344105555555565,-11.044583333333335,0
"Last-Station,-The","Jan 15, 2010",18000000,6617867.0,15696146.0,-63.234072222222224,-12.799188888888885,0
Dragonslayer,"Jun 26, 1981",18000000,6000000.0,6000000.0,-66.66666666666667,-66.66666666666667,0
Ed-Wood,"Sep 30, 1994",18000000,5828466.0,5828466.0,-67.61963333333334,-67.61963333333334,0
RocknRolla,"Oct 8, 2008",18000000,5700626.0,27794339.0,-68.32985555555554,54.412994444444436,0
"Salton-Sea,-The","Apr 26, 2002",18000000,676698.0,676698.0,-96.24056666666668,-96.24056666666668,0
Superbad,"Aug 17, 2007",17500000,121463226.0,169955142.0,594.0755771428571,871.17224,1
Hotel-Rwanda,"Dec 22, 2004",17500000,23519128.0,36521223.0,34.39501714285714,108.69270285714286,1
Aliens,"Jul 18, 1986",17000000,85160248.0,183316455.0,400.9426352941177,978.332088235294,1
Sideways,"Oct 22, 2004",17000000,71502303.0,109793192.0,320.60178235294114,545.8423058823529,1
Friday-the-13th,"Feb 13, 2009",17000000,65002019.0,92670237.0,282.3648176470588,445.11904117647066,1
Evil-Dead,"Apr 5, 2013",17000000,54239856.0,97778356.0,219.05797647058827,475.1668,1
"Hills-Have-Eyes,-The","Mar 10, 2006",17000000,41778863.0,70355813.0,145.75801764705884,313.8577235294117,1
Smokin'-Aces,"Jan 26, 2007",17000000,35662731.0,57263440.0,109.7807705882353,236.84376470588242,1
My-Girl,"Nov 27, 1991",16500000,58011485.0,58011485.0,251.5847575757576,251.5847575757576,1
Wall-Street,"Dec 11, 1987",16500000,43848100.0,43848100.0,165.7460606060606,165.7460606060606,1
Sense-and-Sensibility,"Dec 11, 1995",16500000,42993774.0,134993774.0,160.56832727272723,718.1440848484848,1
Dead-Poets-Society,"Jun 2, 1989",16400000,95860116.0,239500000.0,484.51290243902434,1360.3658536585365,1
"Verdict,-The","Dec 8, 1982",16000000,53977250.0,53977250.0,237.3578125,237.3578125,1
Moonrise-Kingdom,"May 25, 2012",16000000,45512466.0,68848446.0,184.4529125,330.3027875,1
"Roommate,-The","Feb 4, 2011",16000000,37300107.0,52545707.0,133.12566875,228.41066875,1
Remember-Me,"Mar 12, 2010",16000000,19068240.0,56506120.0,19.1765,253.16325,1
Jennifer's-Body,"Sep 18, 2009",16000000,16204793.0,31943401.0,1.27995625,99.64625625,0
Highlander,"Mar 7, 1986",16000000,5900000.0,12900000.0,-63.125,-19.375,0
Detroit-Rock-City,"Aug 13, 1999",16000000,4217115.0,5825314.0,-73.64303125,-63.5917875,0
Slither,"Mar 31, 2006",15250000,7802450.0,12930343.0,-48.836393442622956,-15.210865573770493,0
"King's-Speech,-The","Nov 26, 2010",15000000,138797449.0,430821168.0,825.3163266666667,2772.14112,1
American-Beauty,"Sep 15, 1999",15000000,130058047.0,356258047.0,767.0536466666665,2275.0536466666667,1
"Crouching-Tiger,-Hidden-Dragon","Dec 8, 2000",15000000,128067808.0,213514672.0,753.7853866666667,1323.4311466666666,1
Twins,"Dec 9, 1988",15000000,111936388.0,216600000.0,646.2425866666666,1344.0,1
Scream,"Dec 20, 1996",15000000,103046663.0,173046663.0,586.9777533333332,1053.6444199999999,1
"Queen,-The","Sep 30, 2006",15000000,56441711.0,128885873.0,276.27807333333334,759.2391533333333,1
"Deer-Hunter,-The","Jan 1, 1979",15000000,50000000.0,50009253.0,233.33333333333331,233.39502000000002,1
When-a-Stranger-Calls,"Feb 3, 2006",15000000,47860214.0,67215435.0,219.0680933333333,348.1029,1
Wag-the-Dog,"Dec 25, 1997",15000000,43057470.0,64252038.0,187.0498,328.34692,1
"Theory-of-Everything,-The","Nov 7, 2014",15000000,35893537.0,123327692.0,139.29024666666666,722.1846133333332,1
Drive,"Sep 16, 2011",15000000,35060689.0,81357930.0,133.73792666666668,442.3862,1
Malibu's-Most-Wanted,"Apr 18, 2003",15000000,34308901.0,34499204.0,128.72600666666668,129.99469333333334,1
All-About-Steve,"Sep 4, 2009",15000000,33862903.0,40127259.0,125.75268666666666,167.51506,1
"Princess-Bride,-The","Sep 25, 1987",15000000,30857000.0,30859628.0,105.71333333333334,105.73085333333331,1
Love-and-Basketball,"Apr 21, 2000",15000000,27441122.0,27709625.0,82.94081333333334,84.73083333333334,0
Boogie-Nights,"Oct 10, 1997",15000000,26410771.0,43111725.0,76.07180666666666,187.4115,1
"Big-Lebowski,-The","Mar 6, 1998",15000000,17498804.0,46189568.0,16.658693333333332,207.93045333333333,1
"Hurt-Locker,-The","Jun 26, 2009",15000000,17017811.0,49894223.0,13.452073333333333,232.62815333333333,1
Confidence,"Apr 25, 2003",15000000,12212417.0,12212417.0,-18.583886666666668,-18.583886666666668,0
Black-Snake-Moan,"Mar 2, 2007",15000000,9396870.0,10951153.0,-37.3542,-26.992313333333332,0
Mulholland-Drive,"Oct 8, 2001",15000000,7219578.0,20785973.0,-51.869479999999996,38.57315333333333,0
Groundhog-Day,"Feb 12, 1993",14600000,70906973.0,70906973.0,385.66419863013704,385.66419863013704,1
Pretty-Woman,"Mar 23, 1990",14000000,178406268.0,432645872.0,1174.3304857142855,2990.327657142857,1
Slumdog-Millionaire,"Nov 12, 2008",14000000,141330703.0,384530440.0,909.5050214285716,2646.6459999999997,1
"Iron-Lady,-The","Jan 13, 2012",14000000,29959436.0,115592104.0,113.99597142857141,725.6578857142857,1
Jason-X,"Apr 26, 2002",14000000,13121555.0,16951798.0,-6.274607142857143,21.08427142857143,0
Margaret,"Sep 30, 2011",14000000,47185.0,623292.0,-99.66296428571428,-95.54791428571428,0
Black-Swan,"Dec 3, 2010",13000000,106954678.0,331266710.0,722.7282923076923,2448.205461538461,1
Save-the-Last-Dance,"Jan 12, 2001",13000000,91038276.0,122244329.0,600.2944307692308,840.3409923076922,1
"Butterfly-Effect,-The","Jan 23, 2004",13000000,57924679.0,95638592.0,345.5744538461538,635.681476923077,1
10-Things-I-Hate-About-You,"Mar 31, 1999",13000000,38177966.0,60413950.0,193.67666153846156,364.72269230769234,1
Being-John-Malkovich,"Oct 29, 1999",13000000,22858926.0,32382381.0,75.83789230769231,149.09523846153846,1
"Perks-of-Being-a-Wallflower,-The","Sep 21, 2012",13000000,17742948.0,33069303.0,36.48421538461538,154.37925384615386,1
Room,"Oct 16, 2015",13000000,14677674.0,36262783.0,12.905184615384615,178.94448461538462,1
Serial-Mom,"Apr 13, 1994",13000000,7881335.0,7881335.0,-39.374346153846155,-39.374346153846155,0
Birthday-Girl,"Feb 1, 2002",13000000,4919896.0,8130727.0,-62.15464615384615,-37.455946153846156,0
Machete,"Sep 3, 2010",12500000,26593646.0,46370970.0,112.749168,270.96776,1
Jaws,"Jun 20, 1975",12000000,260000000.0,470700000.0,2066.6666666666665,3822.5,1
"Fault-in-Our-Stars,-The","Jun 6, 2014",12000000,124872350.0,307166834.0,940.6029166666667,2459.7236166666667,1
American-Pie,"Jul 9, 1999",12000000,101800948.0,234723148.0,748.3412333333333,1856.026233333333,1
Star-Trek-II-The-Wrath-of-Khan,"Jun 4, 1982",12000000,78912963.0,95800000.0,557.608025,698.3333333333335,1
Witness,"Feb 8, 1985",12000000,65532576.0,65532576.0,446.1048,446.1048,1
Chronicle,"Feb 3, 2012",12000000,64575175.0,123681790.0,438.12645833333335,930.6815833333334,1
Jackie-Brown,"Dec 25, 1997",12000000,39673162.0,74727492.0,230.6096833333333,522.7291,1
Crank,"Sep 1, 2006",12000000,27838408.0,43924923.0,131.98673333333332,266.041025,1
Stir-of-Echoes,"Sep 10, 1999",12000000,21133087.0,21133087.0,76.10905833333334,76.10905833333334,0
Rachel-Getting-Married,"Oct 3, 2008",12000000,12796861.0,17475475.0,6.640508333333332,45.62895833333334,0
Arbitrage,"Sep 14, 2012",12000000,7919574.0,35830713.0,-34.00355,198.589275,1
Gremlins,"Jun 8, 1984",11000000,148168459.0,148199515.0,1246.985990909091,1247.268318181818,1
"Fighter,-The","Dec 10, 2010",11000000,93617009.0,129262388.0,751.0637181818182,1075.1126181818179,1
Major-League,"Apr 7, 1989",11000000,49793054.0,49793054.0,352.6641272727273,352.6641272727273,1
Phone-Booth,"Apr 4, 2003",11000000,46566212.0,97837138.0,323.3292,789.4285272727273,1
Cruel-Intentions,"Mar 5, 1999",11000000,38665260.0,76238901.0,251.50236363636364,593.0809181818182,1
Barry-Lyndon,"Jan 1, 1975",11000000,20000000.0,20169934.0,81.81818181818181,83.36303636363638,0
Army-of-Darkness,"Feb 19, 1993",11000000,11502976.0,21502976.0,4.572509090909091,95.4816,0
Alien,"May 25, 1979",10700000,80930630.0,203630630.0,656.3610280373832,1803.09,1
2001-A-Space-Odyssey,"Apr 2, 1968",10500000,59936321.0,71928046.0,470.8221047619048,585.0290095238097,1
Good-Will-Hunting,"Dec 5, 1997",10000000,138433435.0,225925989.0,1284.33435,2159.25989,1
"Grudge,-The","Oct 22, 2004",10000000,110359362.0,187281115.0,1003.5936199999999,1772.81115,1
"Best-Exotic-Marigold-Hotel,-The","May 4, 2012",10000000,46383639.0,134639780.0,363.83639,1246.3978,1
St.-Elmo's-Fire,"Jun 28, 1985",10000000,37800000.0,37800000.0,278.0,278.0,1
Commando,"Oct 4, 1985",10000000,35073978.0,35073978.0,250.73977999999997,250.73977999999997,1
Snatch,"Dec 8, 2000",10000000,30093107.0,83593107.0,200.93107,735.93107,1
Mud,"Apr 26, 2013",10000000,21590086.0,31556959.0,115.90086000000001,215.56958999999998,1
My-Week-with-Marilyn,"Nov 23, 2011",10000000,14597405.0,34240572.0,45.97405,242.40572000000003,1
Big-Eyes,"Dec 25, 2014",10000000,14482031.0,27317872.0,44.82031,173.17872,1
Drop-Dead-Gorgeous,"Jul 23, 1999",10000000,10571408.0,10571408.0,5.71408,5.71408,0
Very-Bad-Things,"Nov 25, 1998",10000000,9949470.0,21094974.0,-0.5053,110.94973999999999,1
Cedar-Rapids,"Feb 11, 2011",10000000,6861102.0,7862131.0,-31.38898,-21.37869,0
Crash,"Oct 4, 1996",10000000,3357324.0,3357324.0,-66.42676,-66.42676,0
"Limey,-The","Oct 8, 1999",10000000,3193102.0,6030047.0,-68.06898000000001,-39.699529999999996,0
Bamboozled,"Oct 6, 2000",10000000,2185266.0,2373937.0,-78.14734,-76.26063,0
Cecil-B.-Demented,"Aug 11, 2000",10000000,1276984.0,1953882.0,-87.23016,-80.46118,0
Coriolanus,"Jan 20, 2012",10000000,749641.0,2179623.0,-92.50359,-78.20376999999999,0
Amour,"Dec 19, 2012",9700000,6738954.0,36787044.0,-30.526247422680413,279.24787628865977,1
Next-Friday,"Jan 12, 2000",9500000,57176582.0,59675307.0,501.85875789473687,528.1611263157895,1
Election,"Apr 23, 1999",8500000,14943582.0,17202854.0,75.80684705882355,102.38651764705881,1
Pulp-Fiction,"Oct 14, 1994",8000000,107928762.0,212928762.0,1249.109525,2561.609525,1
Easy-A,"Sep 17, 2010",8000000,58401464.0,76200721.0,630.0183,852.5090125,1
"Good-Girl,-The","Aug 7, 2002",8000000,14018296.0,16585503.0,75.2287,107.3187875,1
